"barcode","region","pseudotime","state","pxl_row_in_fullres","pxl_col_in_fullres"
"s_008um_00365_00684-1","mature_10",3.70300441288065,2,28343.7688341563,19814.5366478816
"s_008um_00294_00834-1","mature_1",2.7019762326697,1,32743.0321067894,17756.5815032416
"s_008um_00049_00499-1","mature_16",2.44518735163217,3,22971.261852732,10542.292779537
"s_008um_00097_00614-1","mature_12",4.01793415526872,2,26330.5794792742,11962.2724756632
"s_008um_00264_00832-1","mature_1",1.1293496527245,3,32688.4760186489,16878.3796001812
"s_008um_00326_00736-1","mature_9",4.21100291034717,1,29870.7536969536,18680.0917767938
"s_008um_00310_00814-1","mature_1",0.343545148484534,3,32155.599465483,18222.1697934707
"s_008um_00453_00824-1","mature_2",3.13234056545285,1,32429.3093762641,22408.2863134779
"s_008um_00106_00741-1","mature_13",2.880146660758,2,30046.2054820734,12242.4808004583
"s_008um_00430_00827-1","mature_2",3.29911839932452,1,32520.1530427144,21735.6075921026
"s_008um_00426_00784-1","mature_5",2.94450500104666,2,31262.266372499,21612.8724496183
"s_008um_00092_00548-1","mature_16",2.79105434219292,2,24399.6504417922,11807.2032576979
"s_008um_00029_00516-1","mature_16",2.864119056892,1,23471.4377632729,9959.23249496375
"s_008um_00124_00684-1","mature_12",9.81925001483109,2,28375.6517453978,12761.7057675699
"s_008um_00128_00727-1","mature_12",5.65031786502362,2,29633.5677779551,12884.4604298088
"s_008um_00143_00760-1","mature_12",3.43823289093931,2,30597.3622673042,13327.8063375646
"s_008um_00386_00836-1","mature_1",0.332396454026782,3,32789.3723888196,20449.1709567167
"s_008um_00085_00740-1","mature_13",3.6246132077558,2,30019.7192681963,11627.7787513346
"s_008um_00347_00719-1","mature_9",2.71586535827783,2,29370.455344068,19292.4003407596
"s_008um_00100_00624-1","mature_12",2.90769128148402,2,26622.8470272777,12051.3930592451
"s_008um_00146_00485-1","mature_18",5.50454748141988,2,22548.7217040152,13379.1929078679
"s_008um_00361_00806-1","mature_1",4.61246513466738,2,31914.7183467469,19713.5992306212
"s_008um_00175_00817-1","mature_12",0.567190604895414,3,32261.2818168638,14271.8311878803
"s_008um_00152_00700-1","mature_12",10.4544014376273,2,28840.2061172449,13583.2485595036
"s_008um_00049_00558-1","mature_16",6.54233413036599,2,24697.9972594034,10550.1109802581
"s_008um_00382_00743-1","mature_9",0.814585978310445,3,30068.2011978529,20319.8275358136
"s_008um_00426_00824-1","mature_2",3.05186805607584,2,32432.8866602967,21618.1547765192
"s_008um_00133_00744-1","mature_12",2.87029282362541,1,30130.4295099006,13033.0370586159
"s_008um_00183_00806-1","mature_12",3.30329617691869,1,31938.2977267088,14504.4944533401
"s_008um_00143_00750-1","mature_12",0.734729539255094,3,30304.7019811249,13326.4823670793
"s_008um_00383_00826-1","mature_1",2.63762562766756,2,32497.1148734593,20360.057039971
"s_008um_00264_00827-1","mature_1",0.29667528438102,3,32542.1476270505,16877.7183422815
"s_008um_00219_00726-1","mature_25",2.96538124464082,2,29592.2573323422,15547.4441180674
"s_008um_00081_00528-1","mature_16",3.36398887078922,2,23815.7708919884,11482.6335643494
"s_008um_00145_00516-1","mature_18",0.277744269733001,3,23456.1192772956,13354.0318464366
"s_008um_00380_00744-1","mature_9",0.18762707993764,3,30097.7316684965,20261.4308579318
"s_008um_00110_00665-1","mature_12",0.241187627210134,3,27821.4448094261,12349.4763128846
"s_008um_00145_00716-1","mature_12",1.11422041220932,3,29309.3905464788,13380.5110770019
"s_008um_00164_00822-1","mature_12",4.35863319610296,2,32409.0683831926,13950.5789811518
"s_008um_00066_00535-1","mature_16",3.06297618652437,2,24022.6186833039,11044.5779638193
"s_008um_00045_00641-1","mature_15",0.881078931583456,3,27127.6484347029,10444.0474942329
"s_008um_00223_00754-1","mature_25",0.279064748566089,3,30411.1745091922,15668.2080645904
"s_008um_00379_00785-1","mature_7",10.2815169569435,2,31297.7564503105,20237.5831652576
"s_008um_00191_00719-1","mature_26",3.2159194428382,2,29391.1010072164,14727.0999316471
"s_008um_00326_00664-1","mature_10",3.52403853936441,1,27763.609069493,18670.574899927
"s_008um_00274_00834-1","mature_1",1.42782818746714,3,32745.6822733897,17171.2901904613
"s_008um_00224_00703-1","mature_25",0.246030535926096,3,28918.4773510322,15690.7255746837
"s_008um_00398_00735-1","mature_9",3.33667781654654,2,29831.9575549766,20787.0007170725
"s_008um_00168_00716-1","mature_26",2.87578410272103,2,29306.3466997171,14053.6077539036
"s_008um_00119_00489-1","mature_18",0.282464336862358,3,22669.3528016206,12589.5563355372
"s_008um_00280_00707-1","mature_11",3.0412063093072,1,29028.1311629959,17330.0841031671
"s_008um_00335_00821-1","mature_1",2.64678173368352,2,32357.1467220516,18954.7069356687
"s_008um_00189_00801-1","mature_12",10.6780320262181,2,31791.1736721538,14679.4220291583
"s_008um_00151_00711-1","mature_12",0.351631320033331,3,29162.2659194725,13555.439721282
"s_008um_00331_00716-1","mature_9",0.470009782383315,3,29284.7752869438,18823.7711000289
"s_008um_00453_00829-1","mature_2",0.277002903542889,3,32575.6364515476,22408.9464417352
"s_008um_00139_00661-1","mature_12",8.38007735741256,2,27700.5440071058,13197.6382496165
"s_008um_00216_00706-1","mature_25",0.478730349816972,3,29007.3340577878,15457.0032570343
"s_008um_00434_00784-1","mature_5",0.320630969958439,3,31261.206893316,21846.9860984501
"s_008um_00075_00723-1","mature_13",3.71458700345146,2,29523.5179425731,11332.8739757514
"s_008um_00321_00654-1","mature_10",4.20715909714531,2,27471.6103698069,18522.9297700811
"s_008um_00219_00711-1","mature_25",0.200903564767015,3,29153.267231969,15545.4595194457
"s_008um_00326_00683-1","mature_9",4.03357064922596,1,28319.6623214323,18673.0863033974
"s_008um_00101_00406-1","mature_22",5.92399251959605,1,20242.5830425213,12051.7843361502
"s_008um_00040_00565-1","mature_16",0.282544502237896,3,24904.0527618051,10287.6483847235
"s_008um_00074_00523-1","mature_16",4.4932383712546,2,23670.3620385641,11277.1124821435
"s_008um_00362_00665-1","mature_10",10.2072140362241,2,27788.1134840903,19724.232512445
"s_008um_00392_00740-1","mature_9",0.238394958821275,3,29979.0803164306,20612.0750235124
"s_008um_00315_00717-1","mature_9",2.72228241626558,1,29316.1585850602,18355.6697765263
"s_008um_00171_00806-1","mature_12",0.317534111006827,3,31939.8873626505,14153.3155762307
"s_008um_00160_00506-1","mature_18",10.0185852835199,2,23161.4726051958,13791.6879057993
"s_008um_00048_00599-1","mature_12",3.33152622551675,2,25898.0593329809,10526.2784221335
"s_008um_00157_00447-1","mature_19",0.334018782366488,3,21435.1351406059,13696.0813360034
"s_008um_00373_00723-1","mature_9",8.25815335182288,2,29484.0775526062,20053.8054367171
"s_008um_00261_00709-1","mature_11",2.94692681174118,1,29089.1773154661,16774.3182473463
"s_008um_00103_00651-1","mature_12",0.253404602112854,3,27412.6422596964,12142.7651275952
"s_008um_00092_00609-1","mature_12",2.81151440091045,2,26184.9082450439,11815.2833131352
"s_008um_00169_00786-1","mature_12",0.296217271431196,3,31354.8344239835,14092.138412739
"s_008um_00092_00616-1","mature_12",10.4161047956875,2,26389.7733285435,11816.2105300497
"s_008um_00110_00709-1","mature_14",3.72003635954052,2,29109.1592620093,12355.3035512625
"s_008um_00227_00695-1","mature_25",3.71253193528668,2,28683.9520530454,15777.4618677569
"s_008um_00278_00814-1","mature_1",3.75922811006954,1,32159.8388122431,17285.7038469039
"s_008um_00152_00777-1","mature_12",0.184837294991377,3,31093.6923509938,13593.4423173472
"s_008um_00083_00613-1","mature_12",4.70032845301148,2,26303.1637735446,11552.424603309
"s_008um_00319_00731-1","mature_9",4.7929736351755,1,29725.3511305757,18474.5788368962
"s_008um_00187_00719-1","mature_26",0.310378088472069,3,29391.6303873509,14610.0400277333
"s_008um_00238_00716-1","mature_25",2.92845826404757,2,29297.0828605447,16102.1535088237
"s_008um_00146_00783-1","mature_12",11.1127145978302,2,31270.0827114121,13418.6465474011
"s_008um_00156_00441-1","mature_19",1.89818409036439,3,21259.6665987633,13666.021632362
"s_008um_00143_00755-1","mature_12",0.301797688579412,3,30451.0321539435,13327.1443524565
"s_008um_00152_00804-1","mature_12",3.85693948803939,1,31883.8724964016,13597.0167368109
"s_008um_00126_00694-1","mature_12",2.87036761186648,1,28668.0492529209,12821.5603516939
"s_008um_00030_00538-1","mature_16",0.337308942573893,3,24115.173822947,9991.4139331942
"s_008um_00188_00711-1","mature_26",0.317539867003596,3,29157.3695673532,14638.2462586102
"s_008um_00147_00712-1","mature_12",0.211347080097059,3,29192.0613822538,13438.5117123051
"s_008um_00195_00723-1","mature_26",0.161376981076816,3,29507.6357676222,14844.689130577
"s_008um_00196_00713-1","mature_26",0.820379031977307,3,29214.8430090769,14872.6307423136
"s_008um_00075_00452-1","mature_20",4.11003412061842,2,21592.2898617987,11296.9718539296
"s_008um_00084_00397-1","mature_22",6.76192785050082,1,19981.4227321442,11553.0764282014
"s_008um_00085_00464-1","mature_20",0.7962551159358,3,21942.1720331927,11591.2175718114
"s_008um_00310_00835-1","mature_1",9.9954729424537,2,32770.1775778714,18224.9459228512
"s_008um_00328_00694-1","mature_9",0.983048326001048,3,28641.3228809785,18733.0694910997
"s_008um_00190_00726-1","mature_26",3.71854946166094,2,29596.0956229152,14698.7613484071
"s_008um_00338_00659-1","mature_10",0.635175086506004,3,27615.6920356502,19021.0896477196
"s_008um_00106_00671-1","mature_12",0.338353841988749,3,27997.5716155502,12233.2098734859
"s_008um_00343_00704-1","mature_9",3.5206629154515,1,28931.9970271294,19173.3598530597
"s_008um_00159_00768-1","mature_12",1.08484222104938,3,30829.3716748859,13797.105937712
"s_008um_00388_00832-1","mature_1",2.78616056622205,1,32672.0454082627,20507.1710784528
"s_008um_00072_00589-1","mature_12",10.1588677156843,2,25602.2220013889,11227.3253444677
"s_008um_00126_00480-1","mature_18",3.18992595820505,2,22405.0284172817,12793.2226467652
"s_008um_00180_00710-1","mature_26",0.28997244623042,3,29129.1621550588,14403.99390609
"s_008um_00128_00680-1","mature_12",10.6101278039651,2,28258.0576675053,12878.2368995704
"s_008um_00304_00777-1","mature_8",10.2534553736258,2,31073.5633697168,18041.6910999881
"s_008um_00120_00461-1","mature_18",3.52487376874934,2,21849.7524156964,12615.1138144144
"s_008um_00185_00795-1","mature_12",10.3936910492136,2,31616.1083241027,14561.5684162043
"s_008um_00086_00512-1","mature_16",1.84738920307908,3,23346.8438209826,11626.841617464
"s_008um_00354_00704-1","mature_9",2.61436339956714,1,28930.5414906139,19495.2697470525
"s_008um_00110_00648-1","mature_12",0.560584906993951,3,27323.917537754,12347.2248742945
"s_008um_00039_00537-1","mature_16",0.295816275963702,3,24084.718335594,10254.672134685
"s_008um_00243_00750-1","mature_25",0.178774640421969,3,30291.4630477246,16252.9751097207
"s_008um_00232_00749-1","mature_25",1.27488374022688,3,30263.6534096739,15930.9300232172
"s_008um_00090_00607-1","mature_12",0.238987418926881,3,26126.6397147633,11756.4876112046
"s_008um_00168_00732-1","mature_26",7.8627534320957,2,29774.6037649606,14055.72563377
"s_008um_00378_00708-1","mature_9",2.8690952900918,1,29044.4290157829,20198.1458668646
"s_008um_00270_00705-1","mature_11",0.491332047387303,3,28970.9225035688,17037.1721784344
"s_008um_00094_00551-1","mature_16",3.13570139952501,2,24487.1860009796,11866.1315435491
"s_008um_00189_00814-1","mature_12",1.03134978367803,3,32171.6295654269,14681.1424684735
"s_008um_00345_00696-1","mature_9",0.521841859501997,3,28697.605420649,19230.8317015078
"s_008um_00078_00601-1","mature_12",0.330780943145434,3,25952.6270641197,11404.5078153117
"s_008um_00118_00692-1","mature_12",3.72320290493576,2,28610.5753103189,12587.1739100755
"s_008um_00216_00770-1","mature_25",0.332049197153239,3,30880.3557926188,15465.4710939571
"s_008um_00352_00660-1","mature_10",0.601555011990157,3,27643.1063920686,19430.9261913034
"s_008um_00229_00698-1","mature_25",4.30887846647122,2,28771.4855667875,15836.3885376454
"s_008um_00381_00702-1","mature_9",2.06438147216867,3,28868.437193178,20285.1465146605
"s_008um_00159_00785-1","mature_12",2.73262938952026,2,31326.8929029616,13799.3563583978
"s_008um_00260_00834-1","mature_1",0.185013115038548,3,32747.5373931048,16761.5855879705
"s_008um_00176_00713-1","mature_26",0.283501311727638,3,29217.4897388413,14287.3309069452
"s_008um_00137_00674-1","mature_12",0.238277180620976,3,28081.2697215145,13140.8291331404
"s_008um_00047_00603-1","mature_12",2.97731013152618,2,26015.2576371047,10497.5429502197
"s_008um_00255_00823-1","mature_1",1.42550323517365,3,32426.2773071623,16613.8074933703
"s_008um_00284_00818-1","mature_1",9.9288678515246,2,32276.1066609615,17461.8203471576
"s_008um_00057_00548-1","mature_16",0.266557810959946,3,24404.2740069169,10782.9104324821
"s_008um_00328_00745-1","mature_9",0.305516845815963,3,30133.8811476215,18739.8104795823
"s_008um_00312_00708-1","mature_9",0.846365508756534,3,29053.162615582,18266.6861550939
"s_008um_00348_00674-1","mature_10",3.2514797904399,2,28053.3586507532,19315.7179954034
"s_008um_00094_00535-1","mature_16",9.81604902852404,2,24018.9203540053,11864.0122168923
"s_008um_00047_00531-1","mature_16",0.249596638453532,3,23908.0614938206,10488.0019527788
"s_008um_00074_00591-1","mature_12",3.4294063423493,2,25660.4907198394,11286.1212362707
"s_008um_00373_00744-1","mature_9",0.348724121815152,3,30098.6583170564,20056.5800048852
"s_008um_00183_00784-1","mature_12",0.858960677211807,3,31294.4484490547,14501.5827798758
"s_008um_00166_00794-1","mature_12",2.70225297299322,1,31589.3590472614,14005.4024932541
"s_008um_00188_00720-1","mature_26",2.78636423050272,2,29420.7640909634,14639.4373516477
"s_008um_00370_00827-1","mature_1",2.86963185123296,1,32528.102851124,19979.7531408037
"s_008um_00046_00595-1","mature_12",3.52238705329474,2,25781.2575106342,10467.2173086324
"s_008um_00468_00817-1","mature_3",2.61659622919994,1,32222.4641452792,22846.3233193062
"s_008um_00093_00559-1","mature_16",0.248466930238667,3,24721.4507134943,11837.9257642758
"s_008um_00069_00539-1","mature_16",6.41762070851122,2,24139.2890451533,11132.9045501292
"s_008um_00341_00825-1","mature_1",0.391464412217687,3,32473.4141223407,19130.8221305847
"s_008um_00342_00742-1","mature_9",0.916266327259121,3,30044.2305091529,19149.1173598363
"s_008um_00188_00712-1","mature_26",1.63221914011021,3,29186.6356350454,14638.3786023241
"s_008um_00174_00685-1","mature_12",0.194535666160229,3,28398.3031234628,14225.0947637896
"s_008um_00422_00778-1","mature_5",3.52793251072626,1,31087.2027066993,21495.0231770655
"s_008um_00170_00788-1","mature_12",0.202656443428549,3,31413.2338106036,14121.6680934631
"s_008um_00395_00720-1","mature_9",7.26583406952726,2,29393.3686484291,20697.2261935424
"s_008um_00307_00837-1","mature_1",4.05838303336223,2,32829.1063088807,18137.4168408156
"s_008um_00052_00658-1","mature_15",0.233909576763826,3,27624.2517533069,10651.1584224175
"s_008um_00300_00728-1","mature_9",9.86193817528566,2,29640.0683887513,17918.1545126711
"s_008um_00348_00739-1","mature_9",0.537986983514522,3,29955.6389442488,19324.3079061405
"s_008um_00240_00724-1","mature_25",6.86584041861418,2,29530.9459649925,16161.7414323537
"s_008um_00095_00666-1","mature_12",11.0616831991324,2,27852.6951530354,11910.6294335743
"s_008um_00147_00803-1","mature_12",9.7462324759762,2,31855.2689246441,13450.5594060692
"s_008um_00336_00648-1","mature_10",4.30764143591047,1,27294.0306174282,18961.1065611463
"s_008um_00336_00735-1","mature_9",9.75496137012879,2,29840.164222974,18972.6050884833
"s_008um_00092_00544-1","mature_16",0.284604671402321,3,24282.5840471431,11806.6734165977
"s_008um_00128_00675-1","mature_12",0.272474565640526,3,28111.7264955074,12877.5748204866
"s_008um_00105_00636-1","mature_12",0.274579202309816,3,26973.382539441,12199.3090751849
"s_008um_00081_00573-1","mature_16",3.06682587291537,2,25132.7680584033,11488.5948663935
"s_008um_00075_00455-1","mature_20",8.82884561973798,2,21680.0903907635,11297.3692987206
"s_008um_00124_00452-1","mature_18",0.73062761671398,3,21585.823616935,12730.9839151549
"s_008um_00060_00584-1","mature_12",0.307949685028032,3,25457.4751883702,10875.477037764
"s_008um_00284_00812-1","mature_1",0.28564896634712,3,32100.5125558168,17461.0269802126
"s_008um_00220_00744-1","mature_25",3.7290056946671,2,30118.912366027,15579.0904917096
"s_008um_00357_00808-1","mature_1",1.03408425478696,3,31973.7794134835,19596.8059770345
"s_008um_00380_00822-1","mature_1",0.326638444189304,3,32380.4502585452,20271.7357026116
"s_008um_00175_00779-1","mature_12",0.149149431751364,3,31149.1783552877,14266.8015714772
"s_008um_00129_00451-1","mature_18",0.327364084159384,3,21555.897027297,12877.1788717048
"s_008um_00204_00721-1","mature_26",8.48624473705467,2,29447.9125723845,15107.8089509856
"s_008um_00106_00707-1","mature_14",3.05982145830855,2,29051.1562024496,12237.977785373
"s_008um_00082_00466-1","mature_20",0.275433249603121,3,22001.1015891076,11503.6857663869
"s_008um_00367_00819-1","mature_1",3.39052561314092,1,32294.3759714286,19890.9031187868
"s_008um_00490_00811-1","mature_3",3.16972177016295,2,32043.9572017738,23489.3400003454
"s_008um_00237_00754-1","mature_25",2.73918535473569,2,30409.3209851265,16077.9154938654
"s_008um_00081_00389-1","mature_22",6.01692597174826,1,19747.6825628768,11464.2196270302
"s_008um_00161_00646-1","mature_12",10.510808944852,2,27258.6405668633,13839.4860617337
"s_008um_00044_00531-1","mature_16",0.268084252857515,3,23908.4577275606,10400.2051140436
"s_008um_00077_00687-1","mature_14",0.204439784671903,3,28469.6685274565,11386.6354133141
"s_008um_00380_00826-1","mature_1",0.241581724766107,3,32497.5123603094,20272.2641544242
"s_008um_00141_00292-1","mature_29",9.80122940041393,2,16900.8694496127,13207.3121227223
"s_008um_00333_00716-1","mature_9",0.5080763001048,3,29284.5106091755,18882.3002377474
"s_008um_00266_00716-1","mature_11",3.30009283832187,1,29293.3773426954,16921.5678702904
"s_008um_00086_00687-1","mature_14",2.87890541799413,2,28468.4778216417,11650.0233202418
"s_008um_00166_00792-1","mature_12",0.288083398989072,3,31530.8272365901,14005.1377549728
"s_008um_00146_00792-1","mature_12",3.33831537922901,2,31533.4762346875,13419.8380854092
"s_008um_00152_00728-1","mature_12",1.38453728344089,3,29659.6572883187,13586.9553879179
"s_008um_00472_00805-1","mature_3",0.85211377881357,3,31870.7491220802,22961.7954891646
"s_008um_00274_00806-1","mature_1",0.487467432217254,3,31926.2430484119,17167.5874781269
"s_008um_00386_00719-1","mature_9",3.50307761609319,1,29365.2939776688,20433.7145220702
"s_008um_00118_00498-1","mature_18",0.794827271266496,3,22932.8849954437,12561.4827498575
"s_008um_00193_00730-1","mature_26",0.277647683434835,3,29712.7626430519,14787.0855799274
"s_008um_00104_00659-1","mature_12",0.335951660266003,3,27646.6405888461,12173.0899884754
"s_008um_00112_00773-1","mature_13",3.1514131018395,2,30981.925399621,12422.3097680416
"s_008um_00176_00769-1","mature_12",2.86235082693032,2,30856.3865620726,14294.742940603
"s_008um_00174_00779-1","mature_12",2.8665988779595,1,31149.3107863529,14237.5366255898
"s_008um_00088_00723-1","mature_13",3.5270375754734,2,29521.7973645861,11713.3226150893
"s_008um_00246_00730-1","mature_25",6.51922400184135,2,29705.7475431569,16338.1239670133
"s_008um_00452_00824-1","mature_2",0.937383347056423,3,32429.4418680963,22379.022219815
"s_008um_00319_00828-1","mature_1",9.24813444960424,2,32564.1258294664,18487.4009138581
"s_008um_00049_00634-1","mature_15",0.159471893851298,3,26922.254395642,10560.1818276382
"s_008um_00145_00729-1","mature_12",2.95930142834922,2,29689.8498861542,13382.2322120924
"s_008um_00039_00497-1","mature_16",2.77643149468473,2,22914.048596891,10249.371176401
"s_008um_00084_00611-1","mature_12",0.263420914357914,3,26244.4986725299,11581.4250707746
"s_008um_00094_00696-1","mature_14",3.0633559608458,2,28730.8156650882,11885.3378157292
"s_008um_00177_00345-1","mature_24",0.161561632577185,3,18447.2789693814,14267.8878770777
"s_008um_00147_00441-1","mature_19",1.44645789783267,3,21260.8541286816,13402.6328877488
"s_008um_00184_00720-1","mature_26",0.621177854309568,3,29421.2934769766,14522.3774180512
"s_008um_00333_00711-1","mature_9",0.282819457502714,3,29138.181331767,18881.6393860908
"s_008um_00111_00671-1","mature_12",0.477040512544915,3,27996.9102285323,12379.5361963565
"s_008um_00233_00721-1","mature_25",0.303416801200284,3,29444.0744945395,15956.4907279402
"s_008um_00209_00766-1","mature_25",0.935851825696257,3,30764.2191033926,15260.0878894031
"s_008um_00163_00809-1","mature_12",3.94659248108758,2,32028.7447464124,13919.593212772
"s_008um_00383_00820-1","mature_1",6.51712871987352,2,32321.5217322956,20359.2643837076
"s_008um_00126_00493-1","mature_18",2.86285932315806,2,22785.4954071738,12794.9441101896
"s_008um_00209_00750-1","mature_25",0.273807618530538,3,30295.9642705027,15257.9707997059
"s_008um_00155_00440-1","mature_19",0.399105334940598,3,21230.5317870365,13636.6238416979
"s_008um_00315_00819-1","mature_1",0.621744090742548,3,32301.2652501149,18369.1532856853
"s_008um_00099_00406-1","mature_22",6.26962988836893,1,20242.8468392361,11993.2531244821
"s_008um_00406_00767-1","mature_5",3.05543372300666,2,30767.3998130924,21025.3421227631
"s_008um_00322_00684-1","mature_9",0.341874257400569,3,28349.457431099,18556.1599620435
"s_008um_00077_00406-1","mature_22",6.44205796325408,1,20245.7486065161,11349.4090378684
"s_008um_00160_00737-1","mature_12",5.32940335022921,2,29921.9929418786,13822.2672605834
"s_008um_00159_00661-1","mature_12",10.0074590863001,2,27697.898755698,13782.9414537933
"s_008um_00096_00752-1","mature_13",5.45270589422851,2,30369.4565354577,11951.285762925
"s_008um_00450_00829-1","mature_2",0.329440487543009,3,32576.033948543,22321.1541700637
"s_008um_00098_00616-1","mature_12",4.24537204835556,2,26388.9801352198,11991.8027446992
"s_008um_00330_00654-1","mature_10",0.29250666052174,3,27470.4201174279,18786.3117249629
"s_008um_00090_00471-1","mature_20",3.99751455709928,2,22146.3796432621,11738.472678333
"s_008um_00322_00647-1","mature_10",4.73505378386058,2,27266.6159721251,18551.2691541069
"s_008um_00158_00796-1","mature_12",0.308121146738827,3,31648.9504928173,13771.547539787
"s_008um_00304_00727-1","mature_9",9.36489459452872,2,29610.2730993059,18035.0808705129
"s_008um_00179_00814-1","mature_12",3.57007804622234,1,32172.9543755912,14388.4937009096
"s_008um_00104_00739-1","mature_13",3.00235480176667,2,29987.9379970927,12183.6855309149
"s_008um_00146_00788-1","mature_12",5.53154671091894,2,31416.4124703482,13419.3085130687
"s_008um_00279_00721-1","mature_11",2.21969183130866,3,29437.9865313979,17302.6706611886
"s_008um_00038_00497-1","mature_16",3.15039773597094,2,22914.1806262481,10220.1055027312
"s_008um_00146_00669-1","mature_12",0.298671076093552,3,27933.7480755265,13403.5536572003
"s_008um_00230_00729-1","mature_25",2.94765263423436,1,29678.5993405257,15869.7545201963
"s_008um_00293_00837-1","mature_1",3.29865981307524,1,32830.9614826765,17727.713615418
"s_008um_00241_00744-1","mature_25",0.127705167119455,3,30116.1323805146,16193.6518565408
"s_008um_00151_00743-1","mature_12",9.75323462117485,2,30098.7805999566,13559.6761303969
"s_008um_00107_00573-1","mature_16",9.33569046534825,2,25129.3324865944,12249.4958746142
"s_008um_00282_00702-1","mature_11",9.64888957200066,2,28881.5367603927,17387.9523983417
"s_008um_00158_00444-1","mature_19",0.348813199929741,3,21347.2029545521,13724.9495803328
"s_008um_00148_00441-1","mature_19",0.254617525860392,3,21260.7221808611,13431.8983153057
"s_008um_00109_00687-1","mature_12",4.23446881025957,2,28465.4349115598,12323.1246921062
"s_008um_00293_00772-1","mature_8",4.7018572643164,2,30928.6912240574,17719.1194989262
"s_008um_00076_00613-1","mature_12",0.286776561305673,3,26304.0891371173,11347.5666828126
"s_008um_00133_00730-1","mature_12",0.154530953202402,3,29720.7043096108,13031.1833298385
"s_008um_00066_00426-1","mature_20",2.72506798436133,2,20832.5383936374,11030.1363284887
"s_008um_00186_00729-1","mature_26",1.75155109523565,3,29684.4231406636,14582.098504281
"s_008um_00070_00613-1","mature_12",8.82362496242089,2,26304.8823063998,11171.9740675153
"s_008um_00098_00421-1","mature_22",5.86596202688591,1,20681.9823158637,11965.9743322507
"s_008um_00318_00664-1","mature_10",3.21743967135086,1,27764.6671864287,18436.4576219279
"s_008um_00482_00807-1","mature_3",6.56837127182218,2,31927.9553234122,23254.6999317167
"s_008um_00221_00729-1","mature_25",3.13232985154325,1,29679.7905703262,15606.3707874765
"s_008um_00100_00626-1","mature_12",6.76917131878357,2,26681.3798259262,12051.6579589642
"s_008um_00268_00665-1","mature_33",6.20450998974011,2,27800.5465011135,16973.3527185115
"s_008um_00096_00695-1","mature_14",4.40206383040626,2,28701.28480102,11943.7359087604
"s_008um_00356_00834-1","mature_1",3.40945434236006,1,32734.8166233859,19570.9772721795
"s_008um_00175_00712-1","mature_26",0.233863130115563,3,29188.3559915526,14257.9335257737
"s_008um_00276_00813-1","mature_1",4.13168111156166,1,32130.8380726539,17227.0423901894
"s_008um_00139_00475-1","mature_18",8.65727524366008,2,22256.9788960004,13173.0111348027
"s_008um_00363_00667-1","mature_10",7.1721122053815,2,27846.5130696266,19753.7613246297
"s_008um_00034_00628-1","mature_15",5.52548990359776,2,26748.6388987641,10120.4041366749
"s_008um_00120_00638-1","mature_12",10.8630279207763,2,27029.9318146478,12638.553350811
"s_008um_00190_00806-1","mature_12",4.56642975689132,2,31937.3704399407,14709.3486073271
"s_008um_00381_00831-1","mature_1",10.1078126631537,2,32643.7074312212,20302.1890110249
"s_008um_00190_00716-1","mature_26",1.49330156039452,3,29303.4352005481,14697.4379362025
"s_008um_00139_00756-1","mature_12",2.69707664290285,1,30480.8277757482,13210.2164710923
"s_008um_00134_00669-1","mature_12",7.96194803668594,2,27935.3353651245,13052.3715392842
"s_008um_00363_00676-1","mature_10",0.354009309475335,3,28109.9062816636,19754.9505388659
"s_008um_00340_00715-1","mature_9",3.15757634185904,2,29254.3183966853,19087.0199673521
"s_008um_00153_00705-1","mature_12",0.304475427390308,3,28986.4044947846,13613.1755913166
"s_008um_00064_00587-1","mature_12",6.40482383215867,2,25544.7462085801,10992.9365263508
"s_008um_00138_00457-1","mature_18",0.281412692592252,3,21730.3098764618,13141.3624115957
"s_008um_00350_00824-1","mature_1",2.80576287764292,2,32442.9561032812,19394.0695796989
"s_008um_00066_00591-1","mature_12",0.193661071413171,3,25661.5480273789,11051.9974698412
"s_008um_00213_00722-1","mature_25",9.87157948339643,2,29475.9874517494,15371.3255229342
"s_008um_00473_00806-1","mature_3",0.694173261916097,3,31899.8820940769,22991.1915500695
"s_008um_00089_00739-1","mature_13",3.35336449285778,2,29989.9236198392,11744.7072648617
"s_008um_00146_00710-1","mature_12",0.18127854721263,3,29133.6614598803,13408.9818180226
"s_008um_00335_00739-1","mature_9",2.70413006045017,2,29957.3597759187,18943.8692231432
"s_008um_00068_00592-1","mature_12",0.250633959157067,3,25690.5502252005,11110.6609171625
"s_008um_00172_00323-1","mature_27",0.693466191410787,3,17804.0642746709,14118.6484812325
"s_008um_00162_00428-1","mature_19",8.17074921307532,2,20878.4069846516,13839.8930883868
"s_008um_00185_00718-1","mature_26",0.736460671520699,3,29362.6290221599,14551.3777113184
"s_008um_00336_00713-1","mature_9",0.77256954384029,3,29196.3160461865,18969.6974225833
"s_008um_00289_00812-1","mature_1",3.60020630738823,1,32099.8501717049,17607.3499040206
"s_008um_00377_00820-1","mature_1",3.04256751847694,1,32322.3166546086,20183.6785437261
"s_008um_00136_00745-1","mature_12",0.235215075299515,3,30159.2984289767,13120.9647720007
"s_008um_00362_00682-1","mature_10",3.03634460913504,1,28285.6339391759,19726.4788259618
"s_008um_00247_00750-1","mature_25",0.134442382107381,3,30290.9334930911,16370.0342220331
